course_code,applies_from_admission_year,applies_to_admission_year,is_offered,is_required,category_override,subcategory_override,counting_policy,term_recommendation,prerequisites,corequisites,remarks,source_handbook_year
GS2006,2018,2020,TRUE,,,,,,,,course_type_raw=; department=; page=22,2020
EC4212,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=정보컴퓨팅대학 전기전자컴퓨터공학과; page=50,2025
EC4213,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=정보컴퓨팅대학 전기전자컴퓨터공학과; page=50,2025
EC4214,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=정보컴퓨팅대학 전기전자컴퓨터공학과; page=50,2025
EC4215,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=정보컴퓨팅대학 전기전자컴퓨터공학과; page=50,2025
EC4216,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=정보컴퓨팅대학 전기전자컴퓨터공학과; page=50,2025
EC4218,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=51,2025
EC4219,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=51,2025
EC4220,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=51,2025
EC4221,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=; page=51,2025
EC4222,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=; page=51,2025
EC4301,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=51,2025
EC4302,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=51,2025
EC4304,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=51,2025
EC4306,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=51,2025
EC4307,2021,,FALSE,,,,,,,,course_type_raw=전공; department=; page=51,2025
EC4308,2021,,TRUE,,,,,2025-2,,,course_type_raw=선택; department=; page=51,2025
EC4309,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=51,2025
EC4310,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=51,2025
EC4311,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=51,2025
EC4312,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=51,2025
EC4313,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=51,2025
EC4314,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=51,2025
EC4315,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=51,2025
EC4316,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=51,2025
EC4317,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=; page=51,2025
EC9102,2021,,TRUE,,,,,2025-1;2025-2,,,course_type_raw=연구; department=; page=51,2025
EC9103,2021,,TRUE,,,,,2025-1;2025-2,,,course_type_raw=연구; department=; page=51,2025
AI2003,2021,,FALSE,,,,,,,,course_type_raw=; department=정보컴퓨팅대학 AI융합학과; page=52,2025
AI2004,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=정보컴퓨팅대학 AI융합학과; page=52,2025
AI2050,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=정보컴퓨팅대학 AI융합학과; page=52,2025
AI2051,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=정보컴퓨팅대학 AI융합학과; page=52,2025
AI2601,2021,,FALSE,,,,,,,,course_type_raw=; department=정보컴퓨팅대학 AI융합학과; page=52,2025
AI3001,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=정보컴퓨팅대학 AI융합학과; page=52,2025
AI3003,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=정보컴퓨팅대학 AI융합학과; page=52,2025
AI3004,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=정보컴퓨팅대학 AI융합학과; page=52,2025
AI3501,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=정보컴퓨팅대학 AI융합학과; page=52,2025
AI3601,2021,,FALSE,,,,,,,,course_type_raw=전공선택; department=정보컴퓨팅대학 AI융합학과; page=52,2025
AI4003,2021,,TRUE,,,,,2025-2,,,course_type_raw=전공선택; department=정보컴퓨팅대학 AI융합학과; page=52,2025
AI4004,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=정보컴퓨팅대학 AI융합학과; page=52,2025
AI4021,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=정보컴퓨팅대학 AI융합학과; page=52,2025
AI4028,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=정보컴퓨팅대학 AI융합학과; page=52,2025
AI4031,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=정보컴퓨팅대학 AI융합학과; page=52,2025
AI4311,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=정보컴퓨팅대학 AI융합학과; page=52,2025
AI4501,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=정보컴퓨팅대학 AI융합학과; page=52,2025
AI4601,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=정보컴퓨팅대학 AI융합학과; page=52,2025
AI4801,2021,,FALSE,,,,,,,,course_type_raw=; department=정보컴퓨팅대학 AI융합학과; page=52,2025
AI4802,2021,,FALSE,,,,,,,,course_type_raw=; department=정보컴퓨팅대학 AI융합학과; page=52,2025
AI9102,2021,,FALSE,,,,,,,,course_type_raw=연구; department=정보컴퓨팅대학 AI융합학과; page=52,2025
AI9103,2021,,FALSE,,,,,,,,course_type_raw=연구; department=정보컴퓨팅대학 AI융합학과; page=52,2025
AI4020,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=정보컴퓨팅대학 AI융합학과; page=52,2025
AI3050,2021,,FALSE,,,,,,,,course_type_raw=; department=정보컴퓨팅대학 AI융합학과; page=52,2025
AI3202,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=53,2025
AI3301,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=53,2025
AI4005,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=53,2025
AI4012,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=53,2025
AI4014,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=53,2025
AI4050,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=53,2025
AI4312,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=53,2025
AI4450,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=53,2025
AI4701,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=53,2025
CT4101,2021,,FALSE,,,,,,,,course_type_raw=; department=q 문화기술 부전공; page=54,2025
CT4102,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=q 문화기술 부전공; page=54,2025
CT4201,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=q 문화기술 부전공; page=54,2025
CT4202,2021,,TRUE,,,,,2025-1;2025-2,,,course_type_raw=; department=q 문화기술 부전공; page=54,2025
CT4203,2021,,TRUE,,,,,2025-1,,,course_type_raw=부전공; department=q 문화기술 부전공; page=54,2025
CT4301,2021,,TRUE,,,,,2025-1,,,course_type_raw=필수; department=q 문화기술 부전공; page=54,2025
CT4302,2021,,FALSE,,,,,,,,course_type_raw=; department=q 문화기술 부전공; page=54,2025
CT4303,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=q 문화기술 부전공; page=54,2025
CT4304,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=q 문화기술 부전공; page=54,2025
CT4305,2021,,TRUE,,,,,2025-1;2025-2,,,course_type_raw=; department=q 문화기술 부전공; page=54,2025
CT2501,2021,,FALSE,,,,,,,,course_type_raw=; department=q 문화기술 부전공; page=54,2025
CT2502,2021,,TRUE,,,,,2025-1;2025-2,,,course_type_raw=; department=q 문화기술 부전공; page=54,2025
CT2504,2021,,FALSE,,,,,,,,course_type_raw=; department=q 문화기술 부전공; page=54,2025
CT2505,2021,,FALSE,,,,,,,,course_type_raw=; department=q 문화기술 부전공; page=54,2025
CT2506,2021,,FALSE,,,,,,,,course_type_raw=; department=q 문화기술 부전공; page=54,2025
CT2521,2021,,TRUE,,,,,2025-1,,,course_type_raw=부전공; department=q 문화기술 부전공; page=54,2025
CT2544,2021,,TRUE,,,,,2025-1;2025-2,,,course_type_raw=부전공; department=q 문화기술 부전공; page=54,2025
CT2661,2021,,TRUE,,,,,2025-1,,,course_type_raw=선택; department=q 문화기술 부전공; page=54,2025
CT2824,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=q 문화기술 부전공; page=54,2025
CT2832,2021,,FALSE,,,,,,,,course_type_raw=; department=q 문화기술 부전공; page=54,2025
CT4310,2021,,FALSE,,,,,,,,course_type_raw=; department=q 문화기술 부전공; page=54,2025
CT4504,2021,,FALSE,,,,,,,,course_type_raw=; department=q 문화기술 부전공; page=54,2025
CT4506,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=q 문화기술 부전공; page=54,2025
IR4201,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=q 문화기술 부전공; page=54,2025
IR4202,2021,,TRUE,,,,,2025-1,,,course_type_raw=부전공; department=q 문화기술 부전공; page=54,2025
IR4203,2021,,TRUE,,,,,2025-1,,,course_type_raw=필수; department=q 문화기술 부전공; page=54,2025
IR4205,2021,,TRUE,,,,,2025-2,,,course_type_raw=(택3); department=q 문화기술 부전공; page=54,2025
IR4206,2021,,FALSE,,,,,,,,course_type_raw=; department=q 문화기술 부전공; page=54,2025
IR2201,2021,,TRUE,,,,,2025-1;2025-2,,,course_type_raw=; department=q 문화기술 부전공; page=54,2025
IR2202,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=q 문화기술 부전공; page=54,2025
IR3202,2021,,FALSE,,,,,,,,course_type_raw=; department=q 문화기술 부전공; page=54,2025
IR3203,2021,,FALSE,,,,,,,,course_type_raw=; department=q 문화기술 부전공; page=54,2025
IR4207,2021,,FALSE,,,,,,,,course_type_raw=부전공; department=q 문화기술 부전공; page=54,2025
IR4208,2021,,TRUE,,,,,2025-1,,,course_type_raw=선택; department=q 문화기술 부전공; page=54,2025
IR4209,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=q 문화기술 부전공; page=54,2025
IR4307,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=q 문화기술 부전공; page=54,2025
IR4310,2021,,FALSE,,,,,,,,course_type_raw=; department=q 문화기술 부전공; page=54,2025
IR4602,2021,,FALSE,,,,,,,,course_type_raw=; department=q 문화기술 부전공; page=54,2025
SE1101,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=정보컴퓨팅대학 반도체공학과; page=55,2025
SE2101,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=정보컴퓨팅대학 반도체공학과; page=55,2025
SE2102,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=정보컴퓨팅대학 반도체공학과; page=55,2025
SE2103,2021,,TRUE,,,,,2025-1,,,course_type_raw=전공; department=정보컴퓨팅대학 반도체공학과; page=55,2025
SE2104,2021,,TRUE,,,,,2025-1,,,course_type_raw=필수; department=정보컴퓨팅대학 반도체공학과; page=55,2025
SE2105,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=정보컴퓨팅대학 반도체공학과; page=55,2025
SE2201,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=정보컴퓨팅대학 반도체공학과; page=55,2025
SE3101,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=정보컴퓨팅대학 반도체공학과; page=55,2025
SE2202,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=정보컴퓨팅대학 반도체공학과; page=55,2025
SE2203,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=정보컴퓨팅대학 반도체공학과; page=55,2025
SE2204,2021,,TRUE,,,,,2025-1,,,course_type_raw=전공; department=정보컴퓨팅대학 반도체공학과; page=55,2025
SE2205,2021,,FALSE,,,,,,,,course_type_raw=; department=정보컴퓨팅대학 반도체공학과; page=55,2025
SE2206,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=정보컴퓨팅대학 반도체공학과; page=55,2025
PS2101,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=자연과학대학 물리·광과학과; page=56,2025
PS2102,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=자연과학대학 물리·광과학과; page=56,2025
PS2103,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=자연과학대학 물리·광과학과; page=56,2025
PS3103,2021,,TRUE,,,,,2025-1,,,course_type_raw=전공; department=자연과학대학 물리·광과학과; page=56,2025
PS3104,2021,,TRUE,,,,,2025-2,,,course_type_raw=필수; department=자연과학대학 물리·광과학과; page=56,2025
PS3105,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=자연과학대학 물리·광과학과; page=56,2025
PS3106,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=자연과학대학 물리·광과학과; page=56,2025
PS3107,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=자연과학대학 물리·광과학과; page=56,2025
PS2201,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=자연과학대학 물리·광과학과; page=56,2025
PS2202,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=자연과학대학 물리·광과학과; page=56,2025
PS3202,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=자연과학대학 물리·광과학과; page=56,2025
PS3203,2021,,FALSE,,,,,,,,course_type_raw=; department=자연과학대학 물리·광과학과; page=56,2025
PS3205,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=자연과학대학 물리·광과학과; page=56,2025
PS3206,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=자연과학대학 물리·광과학과; page=56,2025
PS4202,2021,,FALSE,,,,,,,,course_type_raw=; department=자연과학대학 물리·광과학과; page=56,2025
PS4203,2021,,FALSE,,,,,,,,course_type_raw=; department=자연과학대학 물리·광과학과; page=56,2025
PS4204,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=자연과학대학 물리·광과학과; page=56,2025
PS4205,2021,,FALSE,,,,,,,,course_type_raw=; department=자연과학대학 물리·광과학과; page=56,2025
PS4206,2021,,FALSE,,,,,,,,course_type_raw=; department=자연과학대학 물리·광과학과; page=56,2025
PS4207,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=자연과학대학 물리·광과학과; page=56,2025
PS4208,2021,,TRUE,,,,,2025-1,,,course_type_raw=전공; department=자연과학대학 물리·광과학과; page=56,2025
PS4209,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=자연과학대학 물리·광과학과; page=56,2025
PS4211,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=자연과학대학 물리·광과학과; page=56,2025
PS4212,2021,,FALSE,,,,,,,,course_type_raw=; department=자연과학대학 물리·광과학과; page=56,2025
PS4213,2021,,FALSE,,,,,,,,course_type_raw=; department=자연과학대학 물리·광과학과; page=56,2025
PS4214,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=자연과학대학 물리·광과학과; page=56,2025
PS4215,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=자연과학대학 물리·광과학과; page=56,2025
PS4216,2021,,FALSE,,,,,,,,course_type_raw=; department=자연과학대학 물리·광과학과; page=56,2025
PS4217,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=자연과학대학 물리·광과학과; page=56,2025
PS4218,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=자연과학대학 물리·광과학과; page=56,2025
PS4219,2021,,FALSE,,,,,,,,course_type_raw=; department=자연과학대학 물리·광과학과; page=56,2025
PS4220,2021,,FALSE,,,,,,,,course_type_raw=; department=자연과학대학 물리·광과학과; page=56,2025
PS4221,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=자연과학대학 물리·광과학과; page=56,2025
PS9102,2021,,TRUE,,,,,2025-1;2025-2,,,course_type_raw=; department=자연과학대학 물리·광과학과; page=56,2025
PS9103,2021,,TRUE,,,,,2025-1;2025-2,,,course_type_raw=연구; department=자연과학대학 물리·광과학과; page=56,2025
PS9301,2021,,FALSE,,,,,,,,course_type_raw=; department=자연과학대학 물리·광과학과; page=56,2025
CH2101,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=자연과학대학 화학과; page=57,2025
CH2102,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=자연과학대학 화학과; page=57,2025
CH2103,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=자연과학대학 화학과; page=57,2025
CH2104,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=자연과학대학 화학과; page=57,2025
CH2105,2021,,TRUE,,,,,2025-2,,,course_type_raw=전공; department=자연과학대학 화학과; page=57,2025
CH3104,2021,,FALSE,,,,,,,,course_type_raw=필수; department=자연과학대학 화학과; page=57,2025
CH3106,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=자연과학대학 화학과; page=57,2025
CH3107,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=자연과학대학 화학과; page=57,2025
CH3208,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=자연과학대학 화학과; page=57,2025
CH2201,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=자연과학대학 화학과; page=57,2025
CH2301,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=자연과학대학 화학과; page=57,2025
CH2401,2021,,TRUE,,,,,2025-1;2025-2,,,course_type_raw=; department=자연과학대학 화학과; page=57,2025
CH3111,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=자연과학대학 화학과; page=57,2025
CH3205,2021,,TRUE,,,,,2025-1;2025-2,,,course_type_raw=; department=자연과학대학 화학과; page=57,2025
CH3207,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=자연과학대학 화학과; page=57,2025
CH3209,2021,,FALSE,,,,,,,,course_type_raw=; department=자연과학대학 화학과; page=57,2025
CH3210,2021,,FALSE,,,,,,,,course_type_raw=; department=자연과학대학 화학과; page=57,2025
CH3401,2021,,TRUE,,,,,2025-1;2025-2,,,course_type_raw=; department=자연과학대학 화학과; page=57,2025
CH3402,2021,,TRUE,,,,,2025-1;2025-2,,,course_type_raw=; department=자연과학대학 화학과; page=57,2025
CH4201,2021,,FALSE,,,,,,,,course_type_raw=; department=자연과학대학 화학과; page=57,2025
CH4205,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=자연과학대학 화학과; page=57,2025
CH4208,2021,,TRUE,,,,,2025-2,,,course_type_raw=전공; department=자연과학대학 화학과; page=57,2025
CH4211,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=자연과학대학 화학과; page=57,2025
CH4212,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=자연과학대학 화학과; page=57,2025
CH4213,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=자연과학대학 화학과; page=57,2025
CH4216,2021,,FALSE,,,,,,,,course_type_raw=; department=자연과학대학 화학과; page=57,2025
CH4219,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=자연과학대학 화학과; page=57,2025
CH4220,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=자연과학대학 화학과; page=57,2025
CH4221,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=자연과학대학 화학과; page=57,2025
CH4222,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=자연과학대학 화학과; page=57,2025
CH4223,2021,,FALSE,,,,,,,,course_type_raw=; department=자연과학대학 화학과; page=57,2025
CH4224,2021,,FALSE,,,,,,,,course_type_raw=; department=자연과학대학 화학과; page=57,2025
CH4801,2021,,FALSE,,,,,,,,course_type_raw=; department=자연과학대학 화학과; page=57,2025
CH4803,2021,,FALSE,,,,,,,,course_type_raw=; department=자연과학대학 화학과; page=57,2025
CH9102,2021,,TRUE,,,,,2025-1;2025-2,,,course_type_raw=연구; department=자연과학대학 화학과; page=57,2025
CH9103,2021,,TRUE,,,,,2025-1;2025-2,,,course_type_raw=연구; department=자연과학대학 화학과; page=57,2025
MM2001,2021,,TRUE,,,,,2025-1;2025-2,,,course_type_raw=; department=자연과학대학 수리과학과; page=58,2025
MM2002,2021,,TRUE,,,,,2025-1;2025-2,,,course_type_raw=; department=자연과학대학 수리과학과; page=58,2025
MM2004,2021,,TRUE,,,,,2025-1;2025-2,,,course_type_raw=; department=자연과학대학 수리과학과; page=58,2025
MM2011,2021,,FALSE,,,,,,,,course_type_raw=전공; department=자연과학대학 수리과학과; page=58,2025
MM3101,2021,,TRUE,,,,,2025-1,,,course_type_raw=전공; department=자연과학대학 수리과학과; page=58,2025
MM3201,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=자연과학대학 수리과학과; page=58,2025
MM3203,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=자연과학대학 수리과학과; page=58,2025
MM4901,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=자연과학대학 수리과학과; page=58,2025
MM2701,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=자연과학대학 수리과학과; page=58,2025
MM3202,2021,,FALSE,,,,,,,,course_type_raw=; department=자연과학대학 수리과학과; page=58,2025
MM3204,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=자연과학대학 수리과학과; page=58,2025
MM3301,2021,,FALSE,,,,,,,,course_type_raw=; department=자연과학대학 수리과학과; page=58,2025
MM3450,2021,,FALSE,,,,,,,,course_type_raw=; department=자연과학대학 수리과학과; page=58,2025
MM3451,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=자연과학대학 수리과학과; page=58,2025
MM3601,2021,,FALSE,,,,,,,,course_type_raw=; department=자연과학대학 수리과학과; page=58,2025
MM3602,2021,,FALSE,,,,,,,,course_type_raw=; department=자연과학대학 수리과학과; page=58,2025
MM3603,2021,,FALSE,,,,,,,,course_type_raw=; department=자연과학대학 수리과학과; page=58,2025
MM3604,2021,,FALSE,,,,,,,,course_type_raw=; department=자연과학대학 수리과학과; page=58,2025
MM3650,2021,,FALSE,,,,,,,,course_type_raw=; department=자연과학대학 수리과학과; page=58,2025
MM3750,2021,,FALSE,,,,,,,,course_type_raw=; department=자연과학대학 수리과학과; page=58,2025
MM4101,2021,,FALSE,,,,,,,,course_type_raw=; department=자연과학대학 수리과학과; page=58,2025
MM4201,2021,,FALSE,,,,,,,,course_type_raw=; department=자연과학대학 수리과학과; page=58,2025
MM4301,2021,,FALSE,,,,,,,,course_type_raw=; department=자연과학대학 수리과학과; page=58,2025
MM4302,2021,,FALSE,,,,,,,,course_type_raw=; department=자연과학대학 수리과학과; page=58,2025
MM4401,2021,,FALSE,,,,,,,,course_type_raw=전공; department=자연과학대학 수리과학과; page=58,2025
MM4402,2021,,TRUE,,,,,2025-2,,,course_type_raw=전공; department=자연과학대학 수리과학과; page=58,2025
MM4403,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=자연과학대학 수리과학과; page=58,2025
MM4404,2021,,FALSE,,,,,,,,course_type_raw=; department=자연과학대학 수리과학과; page=58,2025
MM4450,2021,,FALSE,,,,,,,,course_type_raw=; department=자연과학대학 수리과학과; page=58,2025
MM4501,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=자연과학대학 수리과학과; page=58,2025
MM4502,2021,,FALSE,,,,,,,,course_type_raw=; department=자연과학대학 수리과학과; page=58,2025
MM4601,2021,,FALSE,,,,,,,,course_type_raw=; department=자연과학대학 수리과학과; page=58,2025
MM4602,2021,,FALSE,,,,,,,,course_type_raw=; department=자연과학대학 수리과학과; page=58,2025
MM4603,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=자연과학대학 수리과학과; page=58,2025
MM4604,2021,,FALSE,,,,,,,,course_type_raw=; department=자연과학대학 수리과학과; page=58,2025
MM4605,2021,,FALSE,,,,,,,,course_type_raw=; department=자연과학대학 수리과학과; page=58,2025
MM4650,2021,,FALSE,,,,,,,,course_type_raw=; department=자연과학대학 수리과학과; page=58,2025
MM4651,2021,,FALSE,,,,,,,,course_type_raw=; department=자연과학대학 수리과학과; page=58,2025
MM4652,2021,,FALSE,,,,,,,,course_type_raw=; department=자연과학대학 수리과학과; page=58,2025
MM4653,2021,,FALSE,,,,,,,,course_type_raw=; department=자연과학대학 수리과학과; page=58,2025
MM4654,2021,,FALSE,,,,,,,,course_type_raw=; department=자연과학대학 수리과학과; page=58,2025
MM4750,2021,,FALSE,,,,,,,,course_type_raw=; department=자연과학대학 수리과학과; page=58,2025
MM4752,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=59,2025
MM4902,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=59,2025
MA2101,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=공과대학 신소재공학과; page=60,2025
MA2102,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=공과대학 신소재공학과; page=60,2025
MA2103,2021,,TRUE,,,,,2025-1,,,course_type_raw=전공; department=공과대학 신소재공학과; page=60,2025
MA2104,2021,,TRUE,,,,,2025-2,,,course_type_raw=필수; department=공과대학 신소재공학과; page=60,2025
MA3104,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=공과대학 신소재공학과; page=60,2025
MA3105,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=공과대학 신소재공학과; page=60,2025
MA2201,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=공과대학 신소재공학과; page=60,2025
MA2202,2021,,FALSE,,,,,,,,course_type_raw=; department=공과대학 신소재공학과; page=60,2025
MA2203,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=공과대학 신소재공학과; page=60,2025
MA2204,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=공과대학 신소재공학과; page=60,2025
MA3203,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=공과대학 신소재공학과; page=60,2025
MA3204,2021,,FALSE,,,,,,,,course_type_raw=; department=공과대학 신소재공학과; page=60,2025
MA3208,2021,,FALSE,,,,,,,,course_type_raw=; department=공과대학 신소재공학과; page=60,2025
MA3209,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=공과대학 신소재공학과; page=60,2025
MA3210,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=공과대학 신소재공학과; page=60,2025
MA3211,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=공과대학 신소재공학과; page=60,2025
MA3212,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=공과대학 신소재공학과; page=60,2025
MA3213,2021,,FALSE,,,,,,,,course_type_raw=; department=공과대학 신소재공학과; page=60,2025
MA4202,2021,,FALSE,,,,,,,,course_type_raw=; department=공과대학 신소재공학과; page=60,2025
MA4203,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=공과대학 신소재공학과; page=60,2025
MA4205,2021,,FALSE,,,,,,,,course_type_raw=전공; department=공과대학 신소재공학과; page=60,2025
MA4207,2021,,FALSE,,,,,,,,course_type_raw=선택; department=공과대학 신소재공학과; page=60,2025
MA4208,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=공과대학 신소재공학과; page=60,2025
MA4209,2021,,FALSE,,,,,,,,course_type_raw=; department=공과대학 신소재공학과; page=60,2025
MA4211,2021,,FALSE,,,,,,,,course_type_raw=; department=공과대학 신소재공학과; page=60,2025
MA4212,2021,,FALSE,,,,,,,,course_type_raw=; department=공과대학 신소재공학과; page=60,2025
MA4213,2021,,FALSE,,,,,,,,course_type_raw=; department=공과대학 신소재공학과; page=60,2025
MA4217,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=공과대학 신소재공학과; page=60,2025
MA4219,2021,,FALSE,,,,,,,,course_type_raw=; department=공과대학 신소재공학과; page=60,2025
MA4220,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=공과대학 신소재공학과; page=60,2025
MA4221,2021,,FALSE,,,,,,,,course_type_raw=; department=공과대학 신소재공학과; page=60,2025
MA4222,2021,,FALSE,,,,,,,,course_type_raw=; department=공과대학 신소재공학과; page=60,2025
MA4223,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=공과대학 신소재공학과; page=60,2025
